metrics,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
annotator1,0.2378468600041727,0.24112268764618328,0.24202420242024203,0.2512266928361138,0.2552954292084727,0.24815560026827632,0.2681704260651629,0.2719891745602165,0.22305764411027568
annotator2,0.24255076864680203,0.24409295059558675,0.24317718940936867,0.2418713450292398,0.24237472766884532,0.2406611570247934,0.25523012552301255,0.25342465753424653,0.21662468513853905
